gene,name,human_log2FC,human_padj,rhesus_log2FC,rhesus_padj,rat_log2FC,rat_padj,mouse_log2FC,mouse_padj,divergence,TFBM,H3K4_length,TATA,CGI,DM_unst,DM_pIC4,DM_pIC2,DM_pIC8,cytokines_and_chemokines,cytokines_receptors,transcription_factors,kinases_and_phosphatases,dNdS_29M,gain_loss_rate_pval,age_PTHR7_wagner,cellular_PPIs,viral_PPIs,viral_immunomodulators_PPI
ENSG00000149150,SLC43A1,-0.054508356340355,0.912101792654286,-0.368673781037118,0.435475111603472,0.142560838503091,0.931289708999243,-0.629613683157908,0.695420384566899,-1.74435187003928,604,3594,0,400,NA,NA,NA,NA,0,0,0,0,0.17,0.947,11,3,1,0
ENSG00000126970,ZC4H2,-0.057728714110215,0.912383742102012,0.195346718261194,0.51594166260745,-0.172602179409862,0.81753901341122,-0.227689902577224,0.767501959520651,-2.4179143190972,250,2037,0,NA,NA,NA,NA,NA,0,0,0,0,NA,0.888,10,24,0,0
ENSG00000177663,IL17RA,0.040785678089922,0.912757286445306,-0.058055070282409,0.822656204864299,0.064562139681758,0.925658483722075,0.753882543742923,0.007998877194515,-1.21794485272943,543,3127,0,400,NA,NA,0.377567885075836,-0.246247787040911,0,0,0,0,0.24,0.787,7,9,0,0
ENSG00000127804,METTL16,0.032233295794344,0.912757286445306,0.067341108195589,0.818608152578486,0.234127941441518,0.609418809653981,-0.047265790841563,0.970165997472469,-3.81632492622949,358,2877,0,282,-0.055150281125922,0.072880390013229,0.036174795398235,-0.216262300004927,0,0,0,0,NA,0.963,14,3,0,0
ENSG00000111540,RAB5B,0.028304507381884,0.912757286445306,-0.246358184039797,0.285164445513819,-0.128775932232592,0.782628252837767,-0.235283538053262,0.395236698483459,-3.61098222236346,484,3373,0,NA,-0.162136261067457,0.106521374266851,-0.224993091255206,-0.238203718046059,0,0,0,0,0.03,0.115,14,75,1,0
ENSG00000187098,MITF,-0.093767648456826,0.912757286445306,-0.522904923940954,0.07882563507352,1.46610785578921,2.28e-07,-0.385497756928612,0.565967803409179,0.484487389541129,369,3042,0,202,NA,NA,NA,NA,0,0,1,0,NA,0.966,9,62,0,0
ENSG00000187955,COL14A1,-0.182436791637335,0.912757286445306,-0.055278704196644,0.967902419175691,-0.125761250144751,0.972140373667783,-0.248625951968385,0.883644616054154,-4.38314587172524,602,3201,0,230,NA,NA,NA,NA,0,0,0,0,NA,0.003,9,32,0,0
ENSG00000100105,PATZ1,0.042455352599447,0.912809478606821,0.408997599955711,0.114783282044927,-0.376400792417493,0.740242393084017,-0.990884655381179,0.000374260396037,-0.046108598743311,968,4610,0,400,NA,NA,NA,NA,0,0,1,0,0.03,0.032,8,27,3,0
ENSG00000180921,FAM83H,-0.080630917859308,0.912809478606821,0.025811240611003,0.980367012180636,-0.194804578607928,0.782628252837767,-0.093154662909975,0.955865101409069,-3.96309665434693,589,2231,0,400,NA,NA,NA,NA,0,0,0,0,NA,0.023,9,0,0,0
ENSG00000166477,LEO1,0.032529809147034,0.912809478606821,0.331945971044885,0.078185459022307,-0.015042619808479,1,0.621640647008809,0.034380777564945,-1.97753714658729,334,2767,0,322,-0.17918464621303,0.075397006789335,-0.157956440999201,0.241670727727778,0,0,0,0,NA,0.81,11,164,0,0
ENSG00000132334,PTPRE,0.106059373811767,0.912809478606821,0.324938826335942,0.623608598913153,0.129438686376194,0.863543438632987,0.509815270484867,0.107117144095249,-2.83036606352054,356,1541,0,NA,NA,NA,NA,NA,0,0,0,1,NA,0.064,12,26,0,0
ENSG00000168813,ZNF507,0.040258128505705,0.913369809560161,0.521149267342271,0.009565845127814,0.437478676561073,0.133766149506421,-0.024052231943769,0.998019351211373,-2.14950907145385,379,2553,0,246,-0.219767552260986,NA,1.07300233454801,NA,0,0,1,0,0.17,1,9,18,1,0
ENSG00000141012,GALNS,-0.049156589887957,0.913485750128448,-0.283459070626927,0.55966920942067,-0.257603016953137,0.439402095992376,-0.201214254888742,0.714050028592614,-3.98992790432477,755,2905,0,400,NA,NA,0.145169195050475,0.260309556318292,0,0,0,0,NA,0,11,0,0,0
ENSG00000177990,DPY19L2,-0.062746052684174,0.913485750128448,-0.589937892775208,0.480238359705271,-5.13e-15,1,-1.95808645478338,1,0.374337208372519,347,2597,0,400,NA,NA,NA,NA,0,0,0,0,NA,0.846,12,0,0,0
ENSG00000102032,RENBP,0.170200617103374,0.913485750128448,1.95128509908346,0.001222985789492,-0.010849359166326,1,-0.029491499715245,0.993325234797062,0.673722691019052,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0.17,0.473,11,1,0,0
ENSG00000163071,SPATA18,-0.08108580585339,0.913552476704504,0,1,2.0219946848865,0.588922620809723,-1.96737561185155,1,1.38254145819098,304,2231,0,208,NA,NA,NA,NA,0,0,0,0,0.28,0.904,11,0,0,0
ENSG00000203705,TATDN3,-0.041759317681314,0.913603824266674,-0.047663849482845,0.914934918420286,0.633497628944442,0.145053813026659,0.532188764881674,0.30264177128068,-0.92533251113665,371,2805,0,400,-0.030477500886148,-0.116864559343418,-0.125264713210181,0.004090873161213,0,0,0,0,0.19,0.887,15,2,0,0
ENSG00000114439,BBX,0.04868340982417,0.913603824266674,-0.119294358639002,0.656420473914012,0.207838962585975,0.803552500307329,0.439258015588207,0.358234234729124,-1.90234029158555,130,1407,0,NA,-0.086753031468234,0.142947054113129,-0.005234115498936,0.003846382291439,0,0,1,0,0.2,0.788,9,4,0,0
ENSG00000165757,KIAA1462,-0.08726756695954,0.913676606754395,-0.390132901568022,0.737512382026814,0.884689007235892,0.00281574008983,-0.870350047195975,0.00045269560159,-0.158498446277857,863,4963,0,295,-0.059355239787751,0.102005060111065,0.15309553760926,0.179063357848674,0,0,0,0,0.44,0.75,8,1,1,0
ENSG00000135919,SERPINE2,-0.084469740314211,0.913859546548655,-0.3996648078683,0.541783415107759,0.150247390996078,0.962542723372899,-0.21415804817071,0.803156959194039,-2.28100127531617,585,4257,0,400,1.00206179278839,0.099407853063728,0.580601108591071,0.634610284632077,0,0,0,0,NA,0,8,3,6,0
ENSG00000037474,NSUN2,0.034022140194661,0.913914561610004,0.248383841940983,0.162698151258846,-0.149726974663527,0.749986339526114,-0.041716239229397,0.963992066016029,-2.65160966607022,592,4279,0,400,0.219073478003695,-0.064494951433737,-0.014554496085109,0.025032362609833,0,0,0,0,0.11,0.853,14,98,0,0
ENSG00000188783,PRELP,-0.194681021089981,0.913914561610004,-0.389591556874521,0.815102430519523,-0.19439256219486,0.958309849867822,0.024748424740998,1,-2.74136283348442,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,0,7,152,0,0
ENSG00000133884,DPF2,-0.029297606430395,0.914492066241874,-0.087035008464261,0.706301374061063,0.544442685431529,0.05759966906968,0.389602764936329,0.305142191621472,-1.26354316407861,349,2663,0,215,0.134552077000086,0.059637082138747,-0.260509777636069,0.12705397345954,0,0,0,0,0.02,0.887,9,33,1,0
ENSG00000140365,COMMD4,0.029476964455344,0.915063229951883,-0.248986409652628,0.154933126755815,-0.052917190250114,0.941252551645909,0.149568884406831,0.832767764349133,-2.90726212814327,261,2120,0,81,-0.464659356640526,-0.377404514165426,-0.010245984507684,-0.187495529913009,0,0,0,0,NA,0.598,9,2,0,0
ENSG00000065970,FOXJ2,0.036734231400296,0.915366303938374,0.013190296085118,0.992720142251553,0.249313841364029,0.423926409118326,-0.239118590441849,0.61292801529471,-2.81050256309873,689,4408,0,400,NA,0.115601017557531,NA,0.224942882152814,0,0,1,0,NA,0,8,77,0,0
ENSG00000128656,CHN1,0.072576868417649,0.915366303938374,0.119066395212011,0.682335184028226,0.300828104788655,0.686693619492541,-0.352379589409306,0.425334557378591,-2.10376445307122,389,2656,0,NA,0.034895834296552,-0.090539060890485,-0.01720678348028,0.081450691078555,0,0,0,0,NA,0.305,12,81,1,0
ENSG00000054523,KIF1B,0.034519122419949,0.916524451378918,-0.106304767681937,0.581755311650732,-0.39946966294981,0.14991156897981,-0.533616579517064,0.081179033952521,-1.63518468164831,582,4138,0,400,-0.097054867411404,0.136243651651677,-0.037726077711196,-0.078022033363479,0,0,0,0,NA,0.056,12,88,4,0
ENSG00000186340,THBS2,-0.055190055830967,0.916524451378918,0.811633211517774,0.080137340445203,-0.596537121316903,0.063087709612943,-0.829358673038193,0.018456149126717,0.330775998214596,617,3768,12.25,NA,0.145011658917643,0.552535721478732,0.880383178400253,NA,0,0,0,0,0.06,0.713,11,7,0,0
ENSG00000160094,ZNF362,-0.046681987112914,0.916598509927886,0.356331244466532,0.082063932429293,-0.201656952528563,0.858501034962616,-0.61392600664373,0.042990504343811,-0.917208040650148,737,3475,0,400,NA,NA,NA,NA,0,0,1,0,0.06,0.006,5,21,0,0
ENSG00000153814,JAZF1,0.036723306935197,0.916598509927886,-0.702168254635911,0.038529185673852,-0.07836726843934,0.995507486502893,-0.550053447008029,0.234219991402074,-1.64789371823964,868,3150,0,NA,NA,NA,NA,0.218412702672572,0,0,0,0,0.04,0.814,9,61,0,0
ENSG00000097046,CDC7,0.064726947740646,0.916733785636017,0.298874602079917,0.197742662316416,0.326993110968023,0.331520037853094,0.905229162917055,0.143670075627099,-1.25203971428628,370,2881,0,286,0.228049224201371,-0.002361999904905,0.141139376854354,0.176941957381396,0,0,0,1,NA,0.836,13,89,0,0
ENSG00000198373,WWP2,-0.02631688620191,0.916786103071373,-0.239839226385765,0.151230512991543,0.197157160790641,0.622000199217355,-0.189389802689849,0.641815612386735,-2.69546320378785,43,511,0,144,NA,NA,NA,0.014106987007526,0,0,0,0,NA,0.929,12,220,6,0
ENSG00000112282,MED23,0.035486744636679,0.916786103071373,0.048141903248317,0.874351870853061,0.351291213518034,0.12898288171499,0.054548051132641,0.952678679162251,-3.03636502026145,448,2673,0,283,-0.298223219529066,-0.140815549636221,-0.218848183313906,0.366608040647962,0,0,0,0,NA,0.884,12,60,1,0
ENSG00000162545,CAMK2N1,0.069206554650306,0.916786103071373,-0.175535648063281,0.487135749664451,-0.12303331467007,0.933147893044107,-0.181216222920864,0.924214786609738,-3.66461133331264,1157,4844,0,400,-0.076229818919553,-0.402342021892932,-0.300880008259992,-0.12478053534036,0,0,0,0,0.1,0,3,1,0,0
ENSG00000198624,CCDC69,0.110515208392363,0.916786103071373,-0.790674916588103,0.009154235145079,3.15141813076957,0.074505250625539,-0.629407901804691,0.784880147276469,1.84690563860898,211,1297,0,NA,NA,NA,NA,NA,0,0,0,0,0.21,0.96,8,2,0,0
ENSG00000118898,PPL,0.214707084973333,0.916786103071373,-0.621621351207054,0.366375589964091,-0.941000270449692,0.037325309430475,-1.60570816245541,5.83e-05,0.357674603464021,479,2354,0,400,NA,NA,NA,NA,0,0,0,0,NA,0.019,9,19,0,0
ENSG00000104517,UBR5,-0.026524680259142,0.916814469818997,0.087818110481976,0.733523020276007,-0.294593925782044,0.398195488637949,-0.413723023915988,0.307212301960656,-1.86503016071671,849,4340,0,185,0.06894524348219,0.160070757425233,-0.12316403566961,-0.005653695932335,0,0,0,0,NA,0.955,12,105,13,1
ENSG00000120068,HOXB8,0.139056818552246,0.917049281925968,0.514332294267995,0.094130735795668,-0.503444349239754,0.768429521348972,0.619832483100625,0.315378615380448,-0.86100233645204,1343,6111,0,NA,NA,NA,NA,NA,0,0,1,0,NA,0,7,8,0,0
ENSG00000165646,SLC18A2,-0.066870715177194,0.917327144055243,-1.31077464754644,0.193144738535012,-0.644024296603684,0.249490555682909,-1.19969766260493,0.128346214514469,-0.657154133973735,378,2000,0,268,NA,NA,NA,NA,0,0,0,0,0.13,0.999,12,2,0,0
ENSG00000112541,PDE10A,0.193490955752588,0.917511619385859,-0.087587326972379,0.952733682548455,0.261458541776619,0.946912093334206,-0.167864258788031,0.811971249457742,-2.72009271662661,389,2284,0,NA,NA,NA,NA,NA,0,0,0,0,NA,0.191,11,5,1,0
ENSG00000138744,NAAA,-0.046940652564183,0.917858002929163,-0.569779252751715,0.049587250971409,-0.307486183880885,0.866778204013866,-0.043776205841077,0.986339865444731,-2.26970451554151,424,3121,0,322,-0.068560962145522,0.207925135795016,0.147522686900371,NA,0,0,0,0,0.28,0.959,11,0,0,0
ENSG00000105767,CADM4,0.092279764622365,0.917966625210949,-0.921343309863056,0.241829627649433,-0.153649776000704,0.936850517897288,0.028639350141616,1,-0.943949831396288,421,1543,0,400,NA,NA,NA,NA,0,0,0,0,NA,0.009,6,4,0,0
ENSG00000114853,ZBTB47,-0.045036536079193,0.91828400772781,-0.130505147595363,0.640533807066028,0.06179704827896,0.958574303003721,-0.735079132511565,0.018418786566869,-1.50275847484615,1059,4942,0,NA,NA,NA,0.657221650114071,NA,0,0,1,0,0.08,0.95,9,22,0,0
ENSG00000006606,CCL26,-0.198432341569301,0.918311954587875,-2.52714561711563,0.427918598544645,-5.13e-15,1,0,1,1.16718023766633,NA,NA,0,NA,NA,NA,NA,NA,1,0,0,0,NA,0,5,0,1,0
ENSG00000244486,SCARF2,0.069038285206575,0.918461733970582,-0.43618086487506,0.126368681658345,0.034000579025195,0.976168414477979,-0.01125975577975,1,-2.27959159287413,629,3481,0,400,NA,NA,NA,NA,0,0,0,0,NA,0.058,NA,0,0,0
ENSG00000102974,CTCF,-0.034923812020965,0.918461733970582,0.214006345151762,0.169553388020145,-0.115930632029901,0.857276149777683,-0.165988493797995,0.701107903546326,-2.67005183722252,180,1273,0,400,0.022209194872937,0.155073417607953,0.164843551533074,-0.136433164363517,0,0,1,0,0.09,0.738,9,45,1,0
ENSG00000110025,SNX15,0.230158882193514,0.918653072661732,-0.096732320784293,0.668867925332627,-0.00762288259998,1,0.030983082823023,0.997314999439194,-3.5027079593901,256,1936,0,NA,NA,NA,NA,NA,0,0,0,0,NA,0.938,5,7,0,0
ENSG00000118762,PKD2,0.031291324259961,0.918961363853951,-0.331513672993658,0.236705620420791,-0.382045943144401,0.382393049545505,-0.10976601638959,0.906833554161262,-2.80316998454437,521,3192,0,400,0.017812741278279,-0.055495820779163,0.426253306770271,NA,0,0,0,0,0.11,0.016,12,18,6,0
ENSG00000111785,RIC8B,0.037747606162926,0.918965444924877,-0.28646620918778,0.182333852033173,0.461513360565056,0.194205034809554,-0.07268558083536,0.93672857772469,-1.61325958420159,455,2877,0,400,0.023032432645001,NA,-0.10101903134703,0.151816648118425,0,0,0,0,0.12,0.936,9,14,0,0
ENSG00000089094,KDM2B,0.033361955295769,0.919228127648508,0.016620314582285,0.973023725511236,-0.028148178032371,0.989938054132614,-0.444881533383735,0.135234071769484,-2.19039879082113,1128,5127,0,NA,NA,-0.174676501888553,NA,NA,0,0,0,0,0.07,0.828,13,839,0,0
ENSG00000204438,GPANK1,-0.040615126840291,0.919228127648508,0.544184320072988,0.001883313836078,0.099359843607665,0.904119489611625,0.124473184443664,0.90423926064827,-2.25171757585432,604,4437,0,400,0.095627625858257,-0.027494602680082,-0.359450990038327,-0.170987304121403,0,0,0,0,0.29,0.373,5,0,1,0
ENSG00000132467,UTP3,-0.030203646329064,0.919228127648508,0.670197995777995,4.84e-06,0.165562678843325,0.724758228141828,0.294971640748035,0.278485664040256,-2.00337897441346,446,3555,0,400,-0.102394893854791,0.157309907702873,0.30217869671642,-0.141664498956293,0,0,0,0,0.24,0.32,11,26,0,0
ENSG00000080200,CRYBG3,0.041689633440614,0.919576422450952,-0.061776738370857,0.906840048740589,-0.068501851794073,0.958556948213388,0.003564080401793,1,-5.40866971172703,405,3482,0,319,-0.101514118792331,0.240508494146163,0.360847069711703,-0.046089091721708,0,0,0,0,NA,0.987,7,0,2,0
ENSG00000205670,SMIM11A,-0.147731575620339,0.919719693822035,-0.284639334307289,0.274402057805599,-0.28399018669634,0.608749043024665,0.21639575712218,0.708085140375113,-2.29712078013439,NA,NA,0,400,NA,NA,NA,NA,0,0,0,0,NA,0.051,0,2,0,0
ENSG00000124160,NCOA5,-0.040680754181614,0.919719693822035,0.118703115305141,0.488451547257367,-0.010039545859292,1,-0.133315035598818,0.794509897593283,-3.798607103725,416,3386,0,322,-0.085739156495319,0.557940517345691,-0.184899079934348,0.119895937521551,0,0,0,0,0.11,0.977,9,82,0,0
ENSG00000162929,KIAA1841,0.043569892410076,0.919719693822035,-0.075726512321747,0.903859738893667,-0.004808489852903,1,-0.276619490275555,0.569261975085024,-3.28175530193391,410,2576,0,299,-0.088468407424377,-0.133419506807275,0.624886698687063,-0.037049702583427,0,0,0,0,0.17,0.878,11,0,0,0
ENSG00000164366,CCDC127,0.029979811946351,0.919719693822035,0.017834273093726,0.960788107954825,-0.34519557882025,0.28768161278704,-0.313255888252981,0.28522971405509,-2.07948416648932,517,3745,0,400,0.0446591638049,-0.159962554025667,-0.30730559804658,-0.052984925981965,0,0,0,0,0.15,0.936,9,1,0,0
ENSG00000178562,CD28,0.215000991995906,0.919719693822035,0,1,2.67001887759835,1.08e-08,-0.776304296557895,0.567018495602856,1.30436876785258,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0.37,0.988,7,17,3,0
ENSG00000185290,NUPR2,0.148960063476341,0.919719693822035,2.07948651753049,0.003588506825734,-0.259536059654369,0.771984637754028,0.637236482664641,0.863519630629416,0.687681611989451,NA,NA,0,172,NA,NA,NA,NA,0,0,0,0,NA,0.002,5,0,0,0
ENSG00000115966,ATF2,0.044953453346831,0.919782107524066,-0.144291926534184,0.599568485033609,0.132480896183794,0.804455779469816,-0.279740812276403,0.628033448902407,-2.95633361747255,503,3523,0,400,0.029584886029869,-0.175591408948095,0.151886719554093,0.068178616255774,0,0,1,0,0.06,0.932,11,102,3,0
ENSG00000168060,NAALADL1,-0.060243017552326,0.919782107524066,-0.004080925888258,1,1.39249451679403,0.16636094382252,0.155366300976605,0.939570526835634,0.032655968831081,214,1270,0,400,NA,NA,NA,NA,0,0,0,0,0.23,0.497,5,36,0,0
ENSG00000090263,MRPS33,-0.033694036054029,0.919782107524066,0.067339010152271,0.767604846982868,-0.213380139544197,0.612628574826154,0.176119279328422,0.754949897402192,-3.17638455795307,366,3039,0,301,-0.36077832298189,-0.449638511224306,-0.296573175768447,-0.28718693376472,0,0,0,0,0.13,0.676,12,1,0,0
ENSG00000204463,BAG6,0.024580954700018,0.919782107524066,-0.23446425855407,0.154584762005308,0.060562603518222,0.930140085109077,0.031864433780249,0.979369728002844,-3.22313770740192,537,3146,0,42,-0.147265280993539,0.062658959792774,0.243149878387203,-0.177231403352776,0,0,0,0,NA,0.319,5,60,12,0
ENSG00000068323,TFE3,0.026312401460534,0.919782107524066,-0.244362407608,0.118639712615561,0.530598630283899,0.044829066241447,0.094770132395561,0.856743513466613,-1.41205683057152,59,619,0,400,-0.294369375057866,0.181577565460822,0.195209107935542,0.087864096702345,0,0,1,0,NA,0.966,10,35,0,0
ENSG00000048342,CC2D2A,0.046177669859326,0.91986671081922,0.090232627726058,0.73939046210999,0.280421795938702,0.642811211653666,0.01328466428583,1,-3.70862135739993,257,1683,0,NA,0.022052218663855,NA,NA,NA,0,0,0,0,NA,0.008,12,0,0,0
ENSG00000110422,HIPK3,0.03838961864625,0.920010838063072,0.386354818351466,0.051460966197484,-0.251067298219536,0.417647713495371,-0.300898667007206,0.440130377538001,-1.31162654432629,728,4690,0,400,-0.283187942292008,0.126620102590536,0.077358181204147,0.447252186157077,0,0,0,1,NA,0.18,12,156,0,0
ENSG00000078098,FAP,-0.074980284978911,0.920094638357458,-0.487837850294972,0.07658304603094,0.456541531937184,0.439402095992376,3.47256762290538,1.88e-09,1.99620515080797,215,2014,0,NA,0.177786513060725,NA,NA,0.9673358914531,0,0,0,0,0.17,0.977,13,21,1,0
ENSG00000101940,WDR13,0.031514216373594,0.920312879417714,0.008377752760833,0.994772416569738,0.159652207327796,0.810611103033648,0.021155073289974,1,-4.61588040882107,315,1720,0,NA,0.128113731959473,0.292378621655202,-0.190012292453154,-0.023682342604887,0,0,0,0,0.03,0.816,9,0,0,0
ENSG00000108262,GIT1,0.034900172881118,0.920312879417714,-0.023624369945034,0.939194156360535,-0.092187092234018,0.842741510838893,-0.143938117757647,0.73067815477843,-4.08473262594316,1641,7963,0,134,-0.089645664107013,0.068848572500808,0.469546054137885,NA,0,0,0,0,NA,0.808,12,36,0,0
ENSG00000111145,ELK3,-0.027781678289302,0.920338563741713,-0.397321469280668,0.169891191004871,-0.257934866460282,0.465031913743482,-0.113815426310202,0.82434093891985,-3.21777270059376,871,4440,0,400,0.261408434693409,0.092367748888255,-0.200709630603759,-0.088058849050534,0,0,1,0,NA,0.001,9,8,0,0
ENSG00000087245,MMP2,-0.063890113263289,0.92051011451738,-0.127546213744853,0.870095432699791,-0.333311756853168,0.327680053129366,-0.600138902032133,0.153626288649789,-1.85496433089453,619,3126,0,NA,0.054528017602498,0.02360360323688,0.189346263523316,0.146764728404457,0,0,0,0,NA,0.007,10,18,1,0
ENSG00000137936,BCAR3,0.043753849906395,0.920514704638337,0.155325729102219,0.451775206636556,0.345903590397763,0.346104903309946,1.22007899762048,0.002214728652746,-0.413602591729113,509,3192,0,219,0.031888642340628,0.286900990413377,0.17836234013097,0.118517964640656,0,0,0,0,0.15,0.837,9,2,0,0
ENSG00000106330,MOSPD3,0.040599161540858,0.920670421553048,-0.174511486224415,0.520847986356128,-0.240277095667444,0.555310131505177,-0.123388870114527,0.918410047707998,-3.56912340033513,525,2713,0,400,-0.039910458166638,-0.188321386868366,-0.013449733051557,NA,0,0,0,0,0.19,0.826,3,201,0,0
