geneid,mouse_TATA_100bp_TSS_fimo.txt,mouse_most_abundant_03_01_ov_cpg.txt,mouse_most_abundant_05_01_ov_cpg.txt
ENSMUSG00000061342,0,0,0
ENSMUSG00000061356,0,0,0
ENSMUSG00000061361,0,0,0
ENSMUSG00000061367,0,0,0
ENSMUSG00000061376,0,0,0
ENSMUSG00000061387,0,0,0
ENSMUSG00000061388,0,0,0
ENSMUSG00000061392,0,0,0
ENSMUSG00000061414,0,0,0
ENSMUSG00000061457,0,0,0
ENSMUSG00000061462,0,83,83
ENSMUSG00000061489,0,0,0
ENSMUSG00000061490,0,0,0
ENSMUSG00000061517,0,291,291
ENSMUSG00000061520,0,0,0
ENSMUSG00000061524,0,400,600
ENSMUSG00000061525,0,0,0
ENSMUSG00000061527,9.27E-05,0,0
ENSMUSG00000061531,0,0,0
ENSMUSG00000061535,0,0,0
ENSMUSG00000061549,0,0,0
ENSMUSG00000061561,0,0,0
ENSMUSG00000061576,0,0,0
ENSMUSG00000061577,0,0,0
ENSMUSG00000061584,0,0,0
ENSMUSG00000061601,0,64,64
ENSMUSG00000061602,0,0,0
ENSMUSG00000061603,0,0,0
ENSMUSG00000061614,0,0,0
ENSMUSG00000061616,0,0,0
ENSMUSG00000061626,0,0,0
ENSMUSG00000061633,0,181,181
ENSMUSG00000061637,0,0,0
ENSMUSG00000061653,0,0,0
ENSMUSG00000061701,0,0,0
ENSMUSG00000061707,0,0,0
ENSMUSG00000061718,0,121,121
ENSMUSG00000061740,0,0,0
ENSMUSG00000061742,0,0,0
ENSMUSG00000061762,0,76,76
ENSMUSG00000061769,0,0,0
ENSMUSG00000061780,0,0,0
ENSMUSG00000061798,0,0,0
ENSMUSG00000061802,0,0,0
ENSMUSG00000061808,0,0,0
ENSMUSG00000061809,0,0,0
ENSMUSG00000061815,0,0,0
ENSMUSG00000061816,0,0,0
ENSMUSG00000061825,0,0,0
ENSMUSG00000061829,0,0,0
ENSMUSG00000061845,3.52E-05,0,0
ENSMUSG00000061847,0,0,0
ENSMUSG00000061859,0,323,323
ENSMUSG00000061875,0,0,0
ENSMUSG00000061877,0,0,0
ENSMUSG00000061906,0,0,0
ENSMUSG00000061911,0,0,0
ENSMUSG00000061923,0,0,0
ENSMUSG00000061928,0,0,0
ENSMUSG00000061937,0,0,0
ENSMUSG00000061947,0,0,0
ENSMUSG00000061952,8.6E-05,0,0
ENSMUSG00000061958,1.55E-05,0,0
ENSMUSG00000061959,0,0,0
ENSMUSG00000061961,0,0,0
ENSMUSG00000061972,0,0,0
ENSMUSG00000061974,0,0,0
ENSMUSG00000061977,0,0,0
ENSMUSG00000061984,0,0,0
ENSMUSG00000062007,0,0,0
ENSMUSG00000062017,0,0,0
ENSMUSG00000062037,0,0,0
ENSMUSG00000062042,0,0,0
ENSMUSG00000062061,7.61E-05,0,0
ENSMUSG00000062064,0,0,0
ENSMUSG00000062074,0,0,0
ENSMUSG00000062077,0,0,0
ENSMUSG00000062103,0,0,0
ENSMUSG00000062105,4.48E-05,0,0
ENSMUSG00000062121,0,0,0
ENSMUSG00000062124,0,0,0
ENSMUSG00000062128,0,0,0
ENSMUSG00000062142,0,0,0
ENSMUSG00000062151,0,0,0
ENSMUSG00000062154,0,0,0
ENSMUSG00000062157,0,0,0
ENSMUSG00000062162,0,0,0
ENSMUSG00000062165,7.19E-05,0,0
ENSMUSG00000062168,0,0,0
ENSMUSG00000062170,0,0,0
ENSMUSG00000062181,7.04E-06,0,0
ENSMUSG00000062186,0,0,0
ENSMUSG00000062199,0,0,0
ENSMUSG00000062200,0,0,0
ENSMUSG00000062201,3.71E-05,0,0
ENSMUSG00000062204,0,0,0
ENSMUSG00000062209,0,399,399
ENSMUSG00000062224,0,0,0
ENSMUSG00000062226,0,0,0
ENSMUSG00000062245,0,0,0
ENSMUSG00000062252,0,275,275
ENSMUSG00000062272,0,0,0
ENSMUSG00000062275,0,0,0
ENSMUSG00000062278,9.46E-06,0,0
ENSMUSG00000062282,0,0,0
ENSMUSG00000062296,0,400,475
ENSMUSG00000062309,0,252,252
ENSMUSG00000062314,0,0,0
ENSMUSG00000062327,0,400,600
ENSMUSG00000062329,0,0,0
ENSMUSG00000062342,0,0,0
ENSMUSG00000062369,0,0,0
ENSMUSG00000062372,0,0,0
ENSMUSG00000062393,0,0,0
ENSMUSG00000062400,3.81E-05,0,0
ENSMUSG00000062410,0,0,0
ENSMUSG00000062426,0,0,0
ENSMUSG00000062432,0,0,0
ENSMUSG00000062433,4.32E-05,0,0
ENSMUSG00000062434,0,0,0
ENSMUSG00000062438,0,0,0
ENSMUSG00000062444,0,178,178
ENSMUSG00000062464,0,0,0
ENSMUSG00000062478,0,0,0
ENSMUSG00000062483,0,0,0
ENSMUSG00000062497,0,0,0
ENSMUSG00000062511,0,0,0
ENSMUSG00000062518,0,0,0
ENSMUSG00000062524,0,0,0
ENSMUSG00000062527,0,0,0
ENSMUSG00000062528,0,0,0
ENSMUSG00000062542,0,400,590
ENSMUSG00000062545,0,0,0
ENSMUSG00000062546,0,0,0
ENSMUSG00000062551,0,0,0
ENSMUSG00000062553,0,0,0
ENSMUSG00000062556,0,0,0
ENSMUSG00000062561,0,0,0
ENSMUSG00000062563,0,0,0
ENSMUSG00000062564,0,0,0
ENSMUSG00000062598,0,0,0
ENSMUSG00000062608,0,0,0
ENSMUSG00000062609,0,0,0
ENSMUSG00000062621,0,0,0
ENSMUSG00000062624,0,0,0
ENSMUSG00000062629,0,0,0
ENSMUSG00000062638,0,0,0
ENSMUSG00000062649,0,0,0
ENSMUSG00000062651,0,0,0
ENSMUSG00000062694,0,0,0
ENSMUSG00000062705,0,0,0
ENSMUSG00000062712,0,0,0
ENSMUSG00000062713,0,400,600
ENSMUSG00000062727,0,400,600
ENSMUSG00000062732,0,380,380
ENSMUSG00000062737,3.71E-05,0,0
ENSMUSG00000062751,4.66E-05,0,0
ENSMUSG00000062757,0,0,0
ENSMUSG00000062760,0,0,0
ENSMUSG00000062773,0,0,0
ENSMUSG00000062778,0,0,0
ENSMUSG00000062782,0,0,0
ENSMUSG00000062791,0,0,0
ENSMUSG00000062793,0,0,0
ENSMUSG00000062814,0,0,0
ENSMUSG00000062818,0,0,0
ENSMUSG00000062826,0,0,0
ENSMUSG00000062833,0,0,0
ENSMUSG00000062844,0,0,0
ENSMUSG00000062868,0,0,0
ENSMUSG00000062873,0,0,0
ENSMUSG00000062878,0,0,0
ENSMUSG00000062892,0,0,0
ENSMUSG00000062905,0,0,0
ENSMUSG00000062914,0,0,0
ENSMUSG00000062952,0,0,0
ENSMUSG00000062961,0,147,147
ENSMUSG00000062987,0,0,0
ENSMUSG00000063011,0,0,0
ENSMUSG00000063020,0,0,0
ENSMUSG00000063058,0,126,126
ENSMUSG00000063063,0,289,289
ENSMUSG00000063089,0,0,0
ENSMUSG00000063106,0,0,0
ENSMUSG00000063116,0,0,0
ENSMUSG00000063120,0,0,0
ENSMUSG00000063130,0,0,0
ENSMUSG00000063137,0,0,0
ENSMUSG00000063142,0,281,281
ENSMUSG00000063163,0,0,0
ENSMUSG00000063173,0,0,0
ENSMUSG00000063176,0,0,0
ENSMUSG00000063188,0,0,0
ENSMUSG00000063206,7.87E-05,0,0
ENSMUSG00000063216,0,0,0
ENSMUSG00000063221,0,0,0
ENSMUSG00000063225,0,0,0
ENSMUSG00000063230,0,0,0
ENSMUSG00000063239,0,0,0
ENSMUSG00000063240,0,0,0
ENSMUSG00000063251,5.49E-08,0,0
ENSMUSG00000063252,0,0,0
ENSMUSG00000063260,0,281,281
ENSMUSG00000063277,0,0,0
ENSMUSG00000063296,0,386,386
ENSMUSG00000063297,0,0,0
ENSMUSG00000063305,0,0,0
ENSMUSG00000063350,0,0,0
ENSMUSG00000063374,0,0,0
ENSMUSG00000063376,0,0,0
ENSMUSG00000063380,0,0,0
ENSMUSG00000063386,0,0,0
ENSMUSG00000063394,0,0,0
ENSMUSG00000063409,0,132,132
ENSMUSG00000063428,0,0,0
ENSMUSG00000063434,0,400,600
ENSMUSG00000063446,0,151,151
ENSMUSG00000063447,0,0,0
ENSMUSG00000063478,0,0,0
ENSMUSG00000063507,0,0,0
ENSMUSG00000063522,0,0,0
ENSMUSG00000063529,0,0,0
ENSMUSG00000063531,0,111,111
ENSMUSG00000063549,0,0,0
ENSMUSG00000063558,0,0,0
ENSMUSG00000063582,2.53E-05,0,0
ENSMUSG00000063583,0,0,0
ENSMUSG00000063590,0,0,0
ENSMUSG00000063600,0,0,0
ENSMUSG00000063611,0,0,0
ENSMUSG00000063615,0,0,0
ENSMUSG00000063626,0,400,600
ENSMUSG00000063632,0,400,600
ENSMUSG00000063646,0,0,0
ENSMUSG00000063651,0,0,0
ENSMUSG00000063656,0,0,0
ENSMUSG00000063660,0,0,0
ENSMUSG00000063661,6.39E-05,0,0
ENSMUSG00000063672,0,0,0
ENSMUSG00000063681,0,0,0
ENSMUSG00000063683,0,0,0
ENSMUSG00000063687,0,0,0
ENSMUSG00000063704,0,192,192
ENSMUSG00000063713,0,0,0
ENSMUSG00000063715,0,0,0
ENSMUSG00000063728,0,0,0
ENSMUSG00000063730,0,0,0
ENSMUSG00000063762,0,0,0
ENSMUSG00000063764,0,0,0
ENSMUSG00000063767,0,0,0
ENSMUSG00000063777,0,0,0
ENSMUSG00000063779,0,0,0
ENSMUSG00000063780,0,0,0
ENSMUSG00000063796,0,0,0
ENSMUSG00000063804,0,0,0
ENSMUSG00000063821,0,0,0
ENSMUSG00000063823,0,0,0
ENSMUSG00000063827,0,0,0
ENSMUSG00000063842,0,0,0
ENSMUSG00000063844,0,0,0
ENSMUSG00000063846,0,0,0
ENSMUSG00000063851,0,0,0
ENSMUSG00000063867,6.86E-05,0,0
ENSMUSG00000063881,0,0,0
ENSMUSG00000063887,0,0,0
ENSMUSG00000063900,0,0,0
ENSMUSG00000063903,0,0,0
ENSMUSG00000063905,0,0,0
ENSMUSG00000063919,0,0,0
ENSMUSG00000063929,0,0,0
ENSMUSG00000063932,0,0,0
ENSMUSG00000063935,0,0,0
ENSMUSG00000063954,7.17E-06,374,374
ENSMUSG00000063971,0,0,0
ENSMUSG00000063975,0,0,0
ENSMUSG00000063994,0,0,0
ENSMUSG00000063998,0,0,0
ENSMUSG00000064006,0,0,0
ENSMUSG00000064010,0,0,0
ENSMUSG00000064016,0,0,0
ENSMUSG00000064036,0,0,0
ENSMUSG00000064039,0,0,0
ENSMUSG00000064044,0,0,0
ENSMUSG00000064052,0,0,0
ENSMUSG00000064057,0,0,0
ENSMUSG00000064084,0,0,0
ENSMUSG00000064110,0,0,0
ENSMUSG00000064115,0,0,0
ENSMUSG00000064121,0,0,0
ENSMUSG00000064125,0,147,147
ENSMUSG00000064129,0,0,0
ENSMUSG00000064140,0,0,0
ENSMUSG00000064156,0,0,0
ENSMUSG00000064158,0,0,0
ENSMUSG00000064165,7.44E-05,0,0
ENSMUSG00000064168,0,18,18
ENSMUSG00000064177,3.26E-05,0,0
ENSMUSG00000064194,0,0,0
ENSMUSG00000064201,7.66E-06,0,0
ENSMUSG00000064213,1.55E-05,0,0
ENSMUSG00000064223,0,0,0
ENSMUSG00000064224,0,0,0
ENSMUSG00000064225,0,400,561
ENSMUSG00000064232,4.54E-05,0,0
ENSMUSG00000064252,0,0,0
ENSMUSG00000064259,0,0,0
ENSMUSG00000064262,0,0,0
ENSMUSG00000064272,0,0,0
ENSMUSG00000064288,1.48E-07,221,221
ENSMUSG00000064293,0,0,0
ENSMUSG00000064294,0,0,0
ENSMUSG00000064299,0,0,0
ENSMUSG00000064308,4.42E-06,0,0
ENSMUSG00000064310,0,0,0
ENSMUSG00000064325,0,0,0
ENSMUSG00000064329,0,0,0
ENSMUSG00000064333,0,0,0
ENSMUSG00000065952,0,0,0
ENSMUSG00000065956,3.52E-05,0,0
ENSMUSG00000065987,0,0,0
ENSMUSG00000065999,0,0,0
ENSMUSG00000066007,0,0,0
ENSMUSG00000066009,0,0,0
ENSMUSG00000066027,0,0,0
ENSMUSG00000066030,7.44E-05,0,0
ENSMUSG00000066031,0,0,0
ENSMUSG00000066058,0,0,0
ENSMUSG00000066061,0,0,0
ENSMUSG00000066071,0,0,0
ENSMUSG00000066072,0,0,0
ENSMUSG00000066090,0,0,0
ENSMUSG00000066097,0,0,0
ENSMUSG00000066100,7.69E-05,0,0
ENSMUSG00000066101,6.86E-05,0,0
ENSMUSG00000066107,0,0,0
ENSMUSG00000066108,0,0,0
ENSMUSG00000066113,0,0,0
ENSMUSG00000066122,5.08E-05,0,0
ENSMUSG00000066129,0,35,35
ENSMUSG00000066137,0,0,0
ENSMUSG00000066141,0,0,0
ENSMUSG00000066153,0,0,0
ENSMUSG00000066154,3.1E-05,0,0
ENSMUSG00000066178,0,0,0
ENSMUSG00000066189,0,0,0
ENSMUSG00000066196,0,0,0
ENSMUSG00000066197,0,251,251
ENSMUSG00000066224,0,400,477
ENSMUSG00000066239,0,0,0
ENSMUSG00000066240,0,0,0
ENSMUSG00000066241,0,0,0
ENSMUSG00000066242,0,0,0
ENSMUSG00000066257,0,0,0
ENSMUSG00000066262,0,0,0
ENSMUSG00000066263,0,0,0
ENSMUSG00000066268,0,0,0
ENSMUSG00000066269,0,0,0
ENSMUSG00000066272,0,0,0
ENSMUSG00000066273,0,0,0
ENSMUSG00000066279,0,0,0
ENSMUSG00000066319,0,0,0
ENSMUSG00000066359,0,0,0
ENSMUSG00000066361,0,0,0
ENSMUSG00000066364,0,0,0
ENSMUSG00000066366,0,0,0
ENSMUSG00000066368,0,0,0
ENSMUSG00000066372,0,0,0
ENSMUSG00000066378,0,0,0
ENSMUSG00000066382,0,0,0
ENSMUSG00000066383,0,0,0
ENSMUSG00000066392,0,0,0
ENSMUSG00000066438,0,0,0
ENSMUSG00000066463,0,0,0
ENSMUSG00000066500,0,0,0
ENSMUSG00000066510,0,0,0
ENSMUSG00000066512,0,0,0
ENSMUSG00000066513,0,0,0
ENSMUSG00000066515,0,0,0
ENSMUSG00000066516,0,0,0
ENSMUSG00000066537,0,0,0
ENSMUSG00000066583,3.18E-05,0,0
ENSMUSG00000066584,0,0,0
ENSMUSG00000066586,0,0,0
ENSMUSG00000066607,0,400,600
ENSMUSG00000066652,0,0,0
ENSMUSG00000066671,0,0,0
ENSMUSG00000066672,5.6E-05,0,0
ENSMUSG00000066687,0,400,502
ENSMUSG00000066688,0,0,0
ENSMUSG00000066704,0,0,0
ENSMUSG00000066705,0,86,86
ENSMUSG00000066720,0,0,0
ENSMUSG00000066721,0,138,138
ENSMUSG00000066723,0,0,0
ENSMUSG00000066747,0,0,0
ENSMUSG00000066748,0,0,0
ENSMUSG00000066749,0,0,0
ENSMUSG00000066750,0,0,0
ENSMUSG00000066756,0,0,0
ENSMUSG00000066760,0,0,0
ENSMUSG00000066772,0,0,0
ENSMUSG00000066797,0,0,0
ENSMUSG00000066803,0,0,0
ENSMUSG00000066804,0,0,0
ENSMUSG00000066810,0,0,0
ENSMUSG00000066820,0,0,0
ENSMUSG00000066828,0,0,0
ENSMUSG00000066842,0,73,273
ENSMUSG00000066850,0,0,0
ENSMUSG00000066867,0,0,0
ENSMUSG00000066896,0,0,0
ENSMUSG00000066897,0,0,0
ENSMUSG00000066899,0,0,0
ENSMUSG00000066905,0,0,0
ENSMUSG00000066914,0,0,0
ENSMUSG00000066936,0,0,0
ENSMUSG00000066938,0,400,574
ENSMUSG00000066944,0,0,0
ENSMUSG00000066964,0,0,0
ENSMUSG00000066990,0,0,0
ENSMUSG00000067001,0,0,0
ENSMUSG00000067006,0,0,0
ENSMUSG00000067010,0,0,0
ENSMUSG00000067028,0,0,0
ENSMUSG00000067049,0,0,0
ENSMUSG00000067064,0,0,0
ENSMUSG00000067081,0,0,0
ENSMUSG00000067085,0,0,0
ENSMUSG00000067122,0,0,0
ENSMUSG00000067144,0,0,0
ENSMUSG00000067173,0,0,0
ENSMUSG00000067186,0,0,0
ENSMUSG00000067201,0,0,0
ENSMUSG00000067206,0,0,0
ENSMUSG00000067215,0,0,0
ENSMUSG00000067220,0,0,0
ENSMUSG00000067225,0,0,0
ENSMUSG00000067229,0,0,0
ENSMUSG00000067231,0,0,0
ENSMUSG00000067242,0,0,0
ENSMUSG00000067261,0,400,454
ENSMUSG00000067276,0,0,0
ENSMUSG00000067279,0,382,400
ENSMUSG00000067285,0,0,0
ENSMUSG00000067292,0,0,0
ENSMUSG00000067299,7.78E-05,0,0
ENSMUSG00000067338,0,0,0
ENSMUSG00000067360,0,0,0
ENSMUSG00000067399,0,0,0
ENSMUSG00000067438,0,400,600
ENSMUSG00000067441,0,0,0
ENSMUSG00000067513,0,0,0
ENSMUSG00000067519,0,0,0
ENSMUSG00000067522,0,0,0
ENSMUSG00000067524,0,0,0
ENSMUSG00000067525,0,0,0
ENSMUSG00000067526,0,0,0
ENSMUSG00000067528,0,0,0
ENSMUSG00000067529,0,0,0
ENSMUSG00000067541,0,0,0
ENSMUSG00000067543,0,0,0
ENSMUSG00000067545,0,0,0
ENSMUSG00000067561,0,0,0
ENSMUSG00000067562,0,0,0
ENSMUSG00000067571,0,0,0
ENSMUSG00000067578,0,111,111
ENSMUSG00000067594,5.2E-05,0,0
ENSMUSG00000067596,0,0,0
ENSMUSG00000067597,0,0,0
ENSMUSG00000067599,0,0,0
ENSMUSG00000067604,0,0,0
ENSMUSG00000067613,2.71E-05,59,59
ENSMUSG00000067614,2.56E-05,0,0
ENSMUSG00000067615,9.27E-05,0,0
ENSMUSG00000067616,0,0,0
ENSMUSG00000067627,0,0,0
ENSMUSG00000067629,0,0,0
ENSMUSG00000067642,0,0,0
ENSMUSG00000067649,0,0,0
ENSMUSG00000067653,0,0,0
ENSMUSG00000067656,0,0,0
ENSMUSG00000067679,2.78E-05,0,0
ENSMUSG00000067684,3.22E-05,0,0
ENSMUSG00000067698,0,0,0
ENSMUSG00000067700,0,0,0
ENSMUSG00000067702,0,172,172
ENSMUSG00000067704,0,0,0
ENSMUSG00000067714,0,0,0
ENSMUSG00000067716,0,0,0
ENSMUSG00000067724,0,167,167
ENSMUSG00000067750,0,0,0
ENSMUSG00000067764,0,0,0
ENSMUSG00000067767,0,0,0
ENSMUSG00000067771,0,0,0
ENSMUSG00000067773,0,0,0
ENSMUSG00000067795,0,0,0
ENSMUSG00000067813,0,0,0
ENSMUSG00000067848,0,0,0
ENSMUSG00000067855,0,0,0
ENSMUSG00000067860,0,400,412
ENSMUSG00000067872,0,270,270
ENSMUSG00000067879,0,0,0
ENSMUSG00000067909,0,0,0
ENSMUSG00000067919,0,0,0
ENSMUSG00000067929,0,0,0
ENSMUSG00000067941,0,0,0
ENSMUSG00000067971,0,0,0
ENSMUSG00000067996,3.81E-06,0,0
ENSMUSG00000067998,3.81E-06,0,0
ENSMUSG00000068008,0,0,0
ENSMUSG00000068009,0,0,0
ENSMUSG00000068011,0,0,0
ENSMUSG00000068037,0,0,0
ENSMUSG00000068048,0,243,243
ENSMUSG00000068067,2.56E-05,0,0
ENSMUSG00000068068,1.28E-05,0,0
ENSMUSG00000068071,0,0,0
ENSMUSG00000068073,1.48E-05,0,0
ENSMUSG00000068074,1.48E-05,0,0
ENSMUSG00000068075,1.14E-05,0,0
ENSMUSG00000068078,1.45E-06,0,0
ENSMUSG00000068079,0,400,448
ENSMUSG00000068082,0,0,0
ENSMUSG00000068083,0,0,0
ENSMUSG00000068085,0,0,0
ENSMUSG00000068086,0,0,0
ENSMUSG00000068099,0,0,0
ENSMUSG00000068113,0,0,0
ENSMUSG00000068117,0,93,93
ENSMUSG00000068122,0,0,0
ENSMUSG00000068149,0,0,0
ENSMUSG00000068167,0,0,0
ENSMUSG00000068173,0,0,0
ENSMUSG00000068181,0,0,0
ENSMUSG00000068182,0,0,0
ENSMUSG00000068218,0,0,0
ENSMUSG00000068219,0,0,0
ENSMUSG00000068227,0,0,0
ENSMUSG00000068231,0,0,0
ENSMUSG00000068232,0,0,0
ENSMUSG00000068234,0,0,0
ENSMUSG00000068252,2.36E-06,0,0
ENSMUSG00000068259,0,0,0
ENSMUSG00000068289,1.48E-05,0,0
ENSMUSG00000068302,0,0,0
ENSMUSG00000068314,0,0,0
ENSMUSG00000068323,0,0,0
ENSMUSG00000068327,0,400,600
ENSMUSG00000068341,0,0,0
ENSMUSG00000068349,0,0,0
ENSMUSG00000068373,0,400,600
ENSMUSG00000068392,0,0,0
ENSMUSG00000068399,0,0,0
ENSMUSG00000068407,0,0,0
ENSMUSG00000068426,0,0,0
ENSMUSG00000068428,0,0,0
ENSMUSG00000068431,0,0,0
ENSMUSG00000068437,0,0,0
ENSMUSG00000068452,0,0,3
ENSMUSG00000068457,0,0,0
ENSMUSG00000068506,0,0,0
ENSMUSG00000068522,0,177,177
ENSMUSG00000068535,0,0,0
ENSMUSG00000068536,0,0,0
ENSMUSG00000068547,3.81E-05,0,0
ENSMUSG00000068574,0,0,0
ENSMUSG00000068600,0,0,0
ENSMUSG00000068614,0,0,0
ENSMUSG00000068615,0,304,304
ENSMUSG00000068617,0,0,0
ENSMUSG00000068646,0,0,0
ENSMUSG00000068647,0,0,0
ENSMUSG00000068696,0,0,0
ENSMUSG00000068745,0,0,0
ENSMUSG00000068748,0,285,285
ENSMUSG00000068762,0,0,0
ENSMUSG00000068794,0,0,0
ENSMUSG00000068806,0,0,0
ENSMUSG00000068808,0,0,0
ENSMUSG00000068809,0,0,0
ENSMUSG00000068810,0,0,0
ENSMUSG00000068814,0,0,0
ENSMUSG00000068815,0,0,0
ENSMUSG00000068816,0,0,0
ENSMUSG00000068817,0,0,0
ENSMUSG00000068818,0,0,0
ENSMUSG00000068819,0,0,0
ENSMUSG00000068859,0,270,270
ENSMUSG00000068860,0,0,0
ENSMUSG00000068876,0,400,596
ENSMUSG00000068879,0,0,0
ENSMUSG00000068885,9.77E-05,0,0
ENSMUSG00000068887,0,0,0
ENSMUSG00000068888,0,0,0
ENSMUSG00000068889,0,0,0
ENSMUSG00000068890,0,0,0
ENSMUSG00000068893,4.21E-05,0,0
ENSMUSG00000068940,0,0,0
ENSMUSG00000068947,0,0,0
ENSMUSG00000068950,0,0,0
ENSMUSG00000068999,0,0,0
ENSMUSG00000069036,0,0,0
ENSMUSG00000069038,0,0,0
ENSMUSG00000069041,0,257,257
ENSMUSG00000069044,0,0,0
ENSMUSG00000069045,0,0,0
ENSMUSG00000069049,0,0,0
ENSMUSG00000069053,0,0,0
ENSMUSG00000069080,0,0,0
ENSMUSG00000069085,0,0,0
ENSMUSG00000069118,0,0,0
ENSMUSG00000069132,0,0,0
ENSMUSG00000069170,0,0,0
ENSMUSG00000069171,0,97,97
ENSMUSG00000069189,0,0,0
ENSMUSG00000069227,0,261,261
ENSMUSG00000069248,0,0,0
ENSMUSG00000069258,0,0,0
ENSMUSG00000069259,9.88E-05,0,0
ENSMUSG00000069267,0,0,0
ENSMUSG00000069276,0,0,0
ENSMUSG00000069280,0,0,0
ENSMUSG00000069289,0,0,0
ENSMUSG00000069292,0,0,0
ENSMUSG00000069294,0,0,0
ENSMUSG00000069295,0,0,0
ENSMUSG00000069296,0,0,0
ENSMUSG00000069297,0,0,0
ENSMUSG00000069299,0,0,0
ENSMUSG00000069301,0,400,600
ENSMUSG00000069302,0,400,600
ENSMUSG00000069303,0,400,600
ENSMUSG00000069307,0,400,600
ENSMUSG00000069309,3.31E-05,400,600
ENSMUSG00000069310,0,90,90
ENSMUSG00000069324,0,0,0
ENSMUSG00000069355,0,0,0
ENSMUSG00000069372,0,0,0
ENSMUSG00000069378,0,400,600
ENSMUSG00000069385,0,0,0
ENSMUSG00000069390,0,0,0
ENSMUSG00000069421,0,0,0
ENSMUSG00000069430,0,0,0
ENSMUSG00000069441,0,0,0
ENSMUSG00000069456,0,0,0
ENSMUSG00000069475,0,0,0
ENSMUSG00000069476,0,0,0
ENSMUSG00000069518,0,0,0
ENSMUSG00000069581,0,0,0
ENSMUSG00000069582,0,0,0
ENSMUSG00000069583,1.33E-06,0,0
ENSMUSG00000069584,1.2E-05,0,0
ENSMUSG00000069588,0,0,0
ENSMUSG00000069609,0,0,0
ENSMUSG00000069668,0,0,0
ENSMUSG00000069670,0,0,0
ENSMUSG00000069706,0,0,0
ENSMUSG00000069707,0,0,0
ENSMUSG00000069708,0,0,0
ENSMUSG00000069712,0,0,0
ENSMUSG00000069717,5.26E-05,0,0
ENSMUSG00000069718,1.21E-06,0,0
ENSMUSG00000069720,0,0,0
ENSMUSG00000069721,0,0,0
ENSMUSG00000069722,4.6E-05,0,0
ENSMUSG00000069733,0,0,0
ENSMUSG00000069763,0,0,0
ENSMUSG00000069785,0,0,0
ENSMUSG00000069804,0,0,0
ENSMUSG00000069805,0,0,0
ENSMUSG00000069806,0,0,0
ENSMUSG00000069816,0,0,0
ENSMUSG00000069818,0,0,0
ENSMUSG00000069823,0,0,0
ENSMUSG00000069825,0,257,257
ENSMUSG00000069855,0,181,181
ENSMUSG00000069867,0,0,0
ENSMUSG00000069911,0,0,0
ENSMUSG00000069917,0,0,0
ENSMUSG00000069919,0,0,0
ENSMUSG00000069922,0,0,0
ENSMUSG00000069971,0,0,0
ENSMUSG00000069998,2.78E-05,0,0
ENSMUSG00000070023,0,0,0
ENSMUSG00000070280,0,0,0
ENSMUSG00000070291,0,277,277
ENSMUSG00000070298,0,0,0
ENSMUSG00000070304,0,0,0
ENSMUSG00000070306,0,0,0
ENSMUSG00000070311,0,0,0
ENSMUSG00000070313,0,0,0
ENSMUSG00000070324,0,0,0
ENSMUSG00000070330,0,142,142
ENSMUSG00000070331,0,0,0
ENSMUSG00000070332,0,0,0
ENSMUSG00000070334,2.89E-07,0,0
ENSMUSG00000070335,5.82E-07,0,0
ENSMUSG00000070345,0,362,362
ENSMUSG00000070360,0,0,0
ENSMUSG00000070366,0,400,532
ENSMUSG00000070368,0,0,0
ENSMUSG00000070369,0,0,0
ENSMUSG00000070374,0,0,0
ENSMUSG00000070375,0,0,0
ENSMUSG00000070377,0,0,0
ENSMUSG00000070378,0,0,0
ENSMUSG00000070379,0,0,0
ENSMUSG00000070380,0,0,0
ENSMUSG00000070382,0,0,0
ENSMUSG00000070383,0,0,0
ENSMUSG00000070385,0,0,0
ENSMUSG00000070388,0,156,156
ENSMUSG00000070417,0,0,0
ENSMUSG00000070419,0,0,0
ENSMUSG00000070420,0,0,0
ENSMUSG00000070421,0,0,0
ENSMUSG00000070423,0,0,0
ENSMUSG00000070424,0,0,0
ENSMUSG00000070425,0,390,590
ENSMUSG00000070438,0,0,0
ENSMUSG00000070448,0,0,0
ENSMUSG00000070458,0,0,0
ENSMUSG00000070459,0,0,0
ENSMUSG00000070460,0,0,0
ENSMUSG00000070464,0,0,0
ENSMUSG00000070469,0,400,517
ENSMUSG00000070471,0,0,0
ENSMUSG00000070473,0,28,28
ENSMUSG00000070495,0,0,0
ENSMUSG00000070498,0,113,113
ENSMUSG00000070504,0,0,0
ENSMUSG00000070509,0,0,0
ENSMUSG00000070529,0,0,0
ENSMUSG00000070530,0,0,0
ENSMUSG00000070531,0,0,0
ENSMUSG00000070532,0,0,0
ENSMUSG00000070533,0,0,0
ENSMUSG00000070546,0,0,0
ENSMUSG00000070547,0,0,0
ENSMUSG00000070550,0,0,0
ENSMUSG00000070551,0,0,0
ENSMUSG00000070552,0,0,0
ENSMUSG00000070563,0,0,0
ENSMUSG00000070564,0,0,0
ENSMUSG00000070568,0,0,0
ENSMUSG00000070577,0,0,0
ENSMUSG00000070583,0,0,189
ENSMUSG00000070594,0,0,0
ENSMUSG00000070601,0,0,0
ENSMUSG00000070609,0,0,0
ENSMUSG00000070616,8.14E-05,0,0
ENSMUSG00000070617,3.05E-05,0,0
ENSMUSG00000070618,8.14E-05,0,0
ENSMUSG00000070619,8.14E-05,0,0
